osm_key,osm_type,osm_id,name,latitude,longitude,shop,amenity,leisure,operator,brand,tags_json
way/160913763,way,160913763,Galerija Rīga,56.9546661,24.1209564,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""67"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Dzirnavu iela"", ""building"": ""retail"", ""building:levels"": ""7"", ""email"": ""info@galleriariga.lv;galleriariga@galleriariga.lv"", ""name"": ""Galerija Rīga"", ""note"": ""Parking lot: yes (pre-paid only)"", ""phone"": ""+371 66013700;+371 62302131"", ""ref:LV:addr"": ""101110622"", ""shop"": ""mall"", ""toilets:wheelchair"": ""no"", ""website"": ""https://galleriariga.lv/"", ""wheelchair"": ""yes""}"
way/161292307,way,161292307,Olimpia,56.949792,24.0825419,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""LV-1048"", ""addr:street"": ""Āzenes iela"", ""building"": ""retail"", ""building:levels"": ""2"", ""check_date"": ""2025-08-21"", ""email"": ""info@olimpia.lv"", ""name"": ""Olimpia"", ""opening_hours"": ""Mo-Sa 10:00-21:00"", ""phone"": ""+37167065602"", ""ref:LV:addr"": ""103646941"", ""roof:colour"": ""gray"", ""shop"": ""mall"", ""website"": ""https://olimpia.lv/"", ""wheelchair"": ""yes"", ""wikidata"": ""Q16357858""}"
way/164938872,way,164938872,Mego,56.9588354,24.1437523,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""56"", ""addr:postcode"": ""LV-1009"", ""addr:street"": ""Tallinas iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2025-08-20"", ""name"": ""Mego"", ""opening_hours"": ""Mo-Su 09:00-22:00"", ""ref:LV:addr"": ""101124175"", ""roof:shape"": ""flat"", ""shop"": ""supermarket"", ""wheelchair"": ""limited""}"
way/165401923,way,165401923,Āgenskalns,56.9359518,24.0696831,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""29"", ""addr:postcode"": ""LV-1002"", ""addr:street"": ""Mazā Nometņu iela"", ""building"": ""commercial"", ""name"": ""Āgenskalns"", ""old_addr:housenumber"": ""59B"", ""old_addr:street"": ""Nometņu iela"", ""ref:LV:addr"": ""101957358"", ""shop"": ""mall""}"
way/172074328,way,172074328,Rimi Mini,56.8979754,24.2101471,supermarket,,,,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""427E"", ""addr:postcode"": ""LV-1063"", ""addr:street"": ""Latgales iela"", ""branch"": ""Mini"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""building"": ""yes"", ""check_date"": ""2025-02-26"", ""name"": ""Rimi Mini"", ""old_addr:street"": ""Maskavas iela"", ""opening_hours"": ""08:00-22:00"", ""ref:LV:addr"": ""104419911"", ""shop"": ""supermarket""}"
way/184399112,way,184399112,Damme,56.9538596,24.0381773,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1A"", ""addr:postcode"": ""LV-1067"", ""addr:street"": ""Kurzemes prospekts"", ""building"": ""retail"", ""check_date"": ""2025-02-07"", ""email"": ""info@rch.lv"", ""name"": ""Damme"", ""opening_hours"": ""Mo-Su 10:00-21:00"", ""ref:LV:addr"": ""101921716"", ""shop"": ""mall"", ""website"": ""https://tcdamme.lv/"", ""wikimedia_commons"": ""File:Rimi Damme, Rīga, Latvia - panoramio.jpg""}"
way/205066125,way,205066125,Rīga Plaza,56.9266803,24.1041267,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""71"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Mūkusalas iela"", ""building"": ""retail"", ""building:levels"": ""2"", ""internet_access"": ""yes"", ""name"": ""Rīga Plaza"", ""name:en"": ""Riga Plaza"", ""name:lv"": ""Rīga Plaza"", ""opening_hours"": ""Mo-Su 10:00-21:00"", ""ref:LV:addr"": ""101955395"", ""roof:shape"": ""flat"", ""shop"": ""mall"", ""toilets"": ""yes"", ""website"": ""https://www.rigaplaza.lv/lv/celvedis/visi/""}"
way/213115109,way,213115109,Top!,56.9389673,24.0363995,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""46A"", ""addr:postcode"": ""LV-1046"", ""addr:street"": ""Zalves iela"", ""building"": ""yes"", ""name"": ""Top!"", ""opening_hours"": ""Mo-Sa 08:00-22:00, Su 09:00-20:00"", ""ref:LV:addr"": ""103108352"", ""shop"": ""supermarket""}"
way/216868069,way,216868069,Mego,56.9610342,24.3019312,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""246"", ""addr:postcode"": ""LV-2130"", ""addr:street"": ""Biķernieku iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""building"": ""yes"", ""check_date"": ""2025-10-31"", ""name"": ""Mego"", ""opening_hours"": ""Mo-Su 08:00-24:00"", ""ref:LV:addr"": ""101821091"", ""shop"": ""supermarket""}"
way/219422623,way,219422623,Maxima X,56.9407772,24.2165987,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Ulbrokas iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""building"": ""supermarket"", ""building:levels"": ""1"", ""check_date"": ""2024-04-09"", ""name"": ""Maxima X"", ""opening_hours"": ""08:00-22:00"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""106329906"", ""shop"": ""supermarket"", ""website"": ""https://maxima.lv/""}"
way/220039366,way,220039366,A7,56.8960372,24.1386759,mall,,,,,"{""addr:city"": ""Krustkalni"", ""addr:country"": ""LV"", ""addr:district"": ""Ķekavas novads"", ""addr:housename"": ""Džutas"", ""addr:postcode"": ""LV-2111"", ""addr:subdistrict"": ""Ķekavas pagasts"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2023-10-15"", ""height"": ""10"", ""name"": ""A7"", ""opening_hours"": ""Mo-Su 10:00-22:00"", ""ref:LV:addr"": ""106028417"", ""shop"": ""mall""}"
way/221803507,way,221803507,Sahara,56.9323466,24.1999138,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""117A"", ""addr:postcode"": ""LV-1082"", ""addr:street"": ""Lubānas iela"", ""building"": ""retail"", ""building:levels"": ""3"", ""name"": ""Sahara"", ""ref:LV:addr"": ""103547614"", ""shop"": ""mall""}"
way/231601579,way,231601579,Maxima X,57.0409303,24.0290641,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""LV-1016"", ""addr:street"": ""Parādes iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""building"": ""yes"", ""building:levels"": ""1"", ""check_date"": ""2024-07-03"", ""name"": ""Maxima X"", ""opening_hours"": ""08:00-23:00"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""101962384"", ""shop"": ""supermarket"", ""website"": ""https://maxima.lv/""}"
way/312550840,way,312550840,Augusts,56.945359,24.20893,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""30"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Andreja Saharova iela"", ""building"": ""retail"", ""building:levels"": ""2"", ""building:use"": ""shop"", ""height"": ""18"", ""name"": ""Augusts"", ""ref:LV:addr"": ""102940555"", ""shop"": ""mall""}"
way/322342014,way,322342014,Elvi,56.9366109,24.0411492,supermarket,,,"SIA ""Vita mārkets""",,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""105A"", ""addr:postcode"": ""LV-1046"", ""addr:street"": ""Kalnciema iela"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date:opening_hours"": ""2025-11-26"", ""name"": ""Elvi"", ""old_addr:housenumber"": ""27A"", ""old_addr:street"": ""Volguntes iela"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""SIA \""Vita mārkets\"""", ""ref:LV:addr"": ""106598640"", ""shop"": ""supermarket""}"
way/361071483,way,361071483,Mini Vesko,57.0522527,24.070349,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""LV-1030"", ""addr:street"": ""Albatrosu iela"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2025-03-09"", ""name"": ""Mini Vesko"", ""ref:LV:addr"": ""105189086"", ""shop"": ""supermarket""}"
way/373871103,way,373871103,Maxima X,56.9646304,24.0637964,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""LV-1007"", ""addr:street"": ""Dagmāras iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2024-02-11"", ""name"": ""Maxima X"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""Maxima Latvija"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""80002020"", ""ref:LV:addr"": ""101824224"", ""shop"": ""supermarket"", ""website"": ""https://www.maxima.lv"", ""wheelchair"": ""yes""}"
way/492285466,way,492285466,Origo,56.9472166,24.1206374,mall,,,,,"{""contact:facebook"": ""https://www.facebook.com/TCOrigo"", ""contact:foursquare"": ""https://foursquare.com/tc_origo"", ""contact:instagram"": ""https://www.instagram.com/tc_origo/"", ""contact:tripadvisor"": ""https://www.tripadvisor.com/Attraction_Review-g274967-d4756133-Reviews-Origo-Riga_Riga_Region.html"", ""contact:twitter"": ""https://twitter.com/tc_Origo"", ""email"": ""infoorigo@linstow.lv"", ""name"": ""Origo"", ""opening_hours"": ""Mo-Su 10:00-21:00"", ""phone"": ""+371 6707 3030"", ""shop"": ""mall"", ""website"": ""https://www.origo.lv/"", ""wikidata"": ""Q61121219"", ""wikipedia"": ""lv:Origo""}"
way/638619856,way,638619856,Akropole Rīga,56.9237447,24.1753953,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""257"", ""addr:postcode"": ""LV-1019"", ""addr:street"": ""Latgales iela"", ""alt_name"": ""Shopping and entertainment centre AKROPOLE"", ""building"": ""commercial"", ""name"": ""Akropole Rīga"", ""name:lv"": ""Akropole Rīga"", ""name:ru"": ""Акрополь Рига"", ""old_addr:street"": ""Maskavas iela"", ""ref:LV:addr"": ""101942401"", ""shop"": ""mall"", ""website"": ""https://akropoleriga.lv/""}"
way/657592310,way,657592310,Rimi Mini,56.9436605,24.2176562,supermarket,,,,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1A"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Salnas iela"", ""branch"": ""Mini"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""building"": ""retail"", ""building:levels"": ""2"", ""check_date"": ""2024-04-09"", ""name"": ""Rimi Mini"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+371 25 740 726"", ""ref:LV:addr"": ""103358268"", ""shop"": ""supermarket"", ""wheelchair"": ""yes""}"
way/668392289,way,668392289,Maxima X,57.0206361,24.1347324,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""26"", ""addr:postcode"": ""LV-1034"", ""addr:street"": ""Viestura prospekts"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""building"": ""retail"", ""check_date:opening_hours"": ""2025-08-13"", ""name"": ""Maxima X"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""102694216"", ""shop"": ""supermarket""}"
way/675152133,way,675152133,Sāga,56.9505104,24.2544401,mall,,,,,"{""addr:city"": ""Ulbroka"", ""addr:country"": ""LV"", ""addr:district"": ""Ropažu novads"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""LV-2130"", ""addr:street"": ""Biķeru iela"", ""addr:subdistrict"": ""Stopiņu pagasts"", ""building"": ""retail"", ""building:colour"": ""#706e6e"", ""building:levels"": ""1"", ""building:material"": ""metal"", ""email"": ""info@saga.lv"", ""height"": ""15"", ""name"": ""Sāga"", ""phone"": ""+371 22065306"", ""ref:LV:addr"": ""106824941"", ""roof:colour"": ""beige"", ""roof:shape"": ""flat"", ""shop"": ""mall"", ""website"": ""https://saga.lv/""}"
way/722311567,way,722311567,Akropole Alfa,56.9826621,24.2037028,mall,,,Akropolis Group,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""372"", ""addr:postcode"": ""LV-1006"", ""addr:street"": ""Brīvības gatve"", ""building"": ""retail"", ""building:levels"": ""3"", ""check_date"": ""2025-12-17"", ""layer"": ""1"", ""level"": ""-1;0;1;2;3"", ""name"": ""Akropole Alfa"", ""opening_hours"": ""Mo-Su 10:00-22:00"", ""operator"": ""Akropolis Group"", ""ref:LV:addr"": ""101129030"", ""shop"": ""mall"", ""website"": ""https://www.akropolealfa.lv/"", ""wheelchair"": ""yes""}"
way/738493088,way,738493088,Lidl,56.9598598,24.2311548,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""81"", ""addr:postcode"": ""LV-1079"", ""addr:street"": ""Sergeja Eizenšteina iela"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""brand:wikipedia"": ""en:Lidl"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2024-03-01"", ""contact:facebook"": ""https://www.facebook.com/lidllatvija"", ""contact:instagram"": ""https://www.instagram.com/lidllatvija"", ""contact:linkedin"": ""https://www.linkedin.com/company/lidl-latvija"", ""name"": ""Lidl"", ""opening_hours"": ""Mo-Su 07:00-23:00"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""ref:LV:addr"": ""106856881"", ""roof:levels"": ""0"", ""roof:shape"": ""flat"", ""shop"": ""supermarket"", ""website"": ""https://www.lidl.lv""}"
way/759198424,way,759198424,Mego,56.9126332,24.1076411,supermarket,,,"SIA ""Lenoka""",Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""10"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Graudu iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""building"": ""retail"", ""building:levels"": ""1"", ""name"": ""Mego"", ""opening_hours"": ""24/7"", ""operator"": ""SIA \""Lenoka\"""", ""ref:LV:addr"": ""101891238"", ""roof:shape"": ""flat"", ""shop"": ""supermarket""}"
way/770603329,way,770603329,Lidl,56.9436625,24.2221673,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""160"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Augusta Deglava iela"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""brand:wikipedia"": ""en:Lidl"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2024-04-09"", ""contact:facebook"": ""https://www.facebook.com/lidllatvija"", ""contact:instagram"": ""https://www.instagram.com/lidllatvija"", ""contact:linkedin"": ""https://www.linkedin.com/company/lidl-latvija"", ""name"": ""Lidl"", ""opening_hours"": ""Mo-Sa 07:30-22:00; Su 08:00-22:00"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""ref:LV:addr"": ""101114863"", ""shop"": ""supermarket"", ""website"": ""https://www.lidl.lv"", ""wheelchair"": ""yes""}"
way/770670015,way,770670015,Lidl,56.9457682,24.0106929,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""8A"", ""addr:postcode"": ""LV-1029"", ""addr:street"": ""Anniņmuižas iela"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""brand:wikipedia"": ""en:Lidl"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2025-04-18"", ""check_date:opening_hours"": ""2025-04-18"", ""contact:facebook"": ""https://www.facebook.com/lidllatvija"", ""contact:instagram"": ""https://www.instagram.com/lidllatvija"", ""contact:linkedin"": ""https://www.linkedin.com/company/lidl-latvija"", ""name"": ""Lidl"", ""opening_hours"": ""Mo-Sa 07:30-22:00; Su 08:00-22:00"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""ref:LV:addr"": ""106319003"", ""roof:shape"": ""flat"", ""shop"": ""supermarket"", ""website"": ""https://www.lidl.lv""}"
way/805663324,way,805663324,Aleja,56.896351,24.0790716,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""194A"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Vienības gatve"", ""building"": ""retail"", ""name"": ""Aleja"", ""ref:LV:addr"": ""106349495"", ""shop"": ""mall""}"
way/828092964,way,828092964,Maxima XXX,56.9646293,24.1193601,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Grostonas iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""building"": ""yes"", ""building:levels"": ""1"", ""check_date"": ""2026-04-03"", ""layer"": ""1"", ""name"": ""Maxima XXX"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""Maxima Latvija"", ""payment:cash:machine"": ""self-service"", ""ref:LV:addr"": ""101833450"", ""shop"": ""supermarket""}"
way/936292161,way,936292161,Lidl,56.9558253,24.2004134,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""75B"", ""addr:postcode"": ""LV-1084"", ""addr:street"": ""Dzelzavas iela"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""brand:wikipedia"": ""en:Lidl"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2025-07-02"", ""contact:facebook"": ""https://www.facebook.com/lidllatvija"", ""contact:instagram"": ""https://www.instagram.com/lidllatvija"", ""contact:linkedin"": ""https://www.linkedin.com/company/lidl-latvija"", ""diet:halal"": ""no"", ""diet:kosher"": ""no"", ""name"": ""Lidl"", ""opening_hours"": ""Mo-Su 07:00-23:00"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""ref:LV:addr"": ""103330135"", ""roof:shape"": ""flat"", ""shop"": ""supermarket"", ""website"": ""https://www.lidl.lv""}"
way/970684268,way,970684268,,56.9076803,24.0939221,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""39"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Valdeķu iela"", ""building"": ""retail"", ""building:levels"": ""1"", ""ref:LV:addr"": ""102014433"", ""ref:cadastre"": ""01000790375002"", ""shop"": ""mall"", ""source"": ""VZD open data""}"
way/1006248503,way,1006248503,T/C Mežciems,56.9565425,24.2396143,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""143"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Biķernieku iela"", ""building"": ""retail"", ""building:colour"": ""#a86659"", ""building:levels"": ""1"", ""building:material"": ""metal"", ""height"": ""10"", ""name"": ""T/C Mežciems"", ""ref:LV:addr"": ""106452355"", ""roof:colour"": ""beige"", ""roof:shape"": ""flat"", ""shop"": ""mall""}"
way/1032965027,way,1032965027,Lidl,56.942644,24.0669133,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""38"", ""addr:postcode"": ""LV-1083"", ""addr:street"": ""Kalnciema iela"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""brand:wikipedia"": ""en:Lidl"", ""building"": ""retail"", ""building:levels"": ""2"", ""check_date"": ""2025-12-24"", ""check_date:diet:halal"": ""2025-09-01"", ""check_date:diet:kosher"": ""2025-09-01"", ""contact:facebook"": ""https://www.facebook.com/lidllatvija"", ""contact:instagram"": ""https://www.instagram.com/lidllatvija"", ""contact:linkedin"": ""https://www.linkedin.com/company/lidl-latvija"", ""diet:halal"": ""yes"", ""diet:kosher"": ""yes"", ""name"": ""Lidl"", ""old_addr:housenumber"": ""36/38"", ""opening_hours"": ""Mo-Sa 07:30-22:00; Su 08:00-22:00"", ""payment:cash:machine"": ""no"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""ref:LV:addr"": ""101840657"", ""roof:levels"": ""0"", ""roof:shape"": ""flat"", ""shop"": ""supermarket"", ""toilets"": ""yes"", ""website"": ""https://www.lidl.lv/s/lv-LV/veikala-mekletajs/riga/kalnciema-iela-38/"", ""wheelchair"": ""yes""}"
way/1061116239,way,1061116239,Top!,56.9008434,24.0858095,supermarket,,,Top!,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""16 k-4"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Ozolciema iela"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2025-12-19"", ""name"": ""Top!"", ""operator"": ""Top!"", ""ref:LV:addr"": ""103416574"", ""roof:shape"": ""flat"", ""shop"": ""supermarket""}"
way/1064019508,way,1064019508,Lidl,56.9921457,24.1244396,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""25"", ""addr:postcode"": ""LV-1005"", ""addr:street"": ""Duntes iela"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""building"": ""retail"", ""check_date"": ""2023-12-31"", ""name"": ""Lidl"", ""opening_hours"": ""Mo-Sa 07:30-22:00; Su 08:00-22:00"", ""ref:LV:addr"": ""101137415"", ""shop"": ""supermarket""}"
way/1070768040,way,1070768040,Lidl,56.9160594,24.1807937,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""LV-1057"", ""addr:street"": ""Prūšu iela"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""building"": ""supermarket"", ""building:levels"": ""1"", ""height"": ""10"", ""name"": ""Lidl"", ""opening_hours"": ""Mo-Sa 07:30-22:00; Su 08:00-22:00"", ""phone:LV"": ""8000 5888"", ""ref:LV:addr"": ""101969524"", ""ref:cadastre"": ""01000780330005"", ""roof:shape"": ""flat"", ""shop"": ""supermarket"", ""source"": ""VZD open data""}"
way/1070768645,way,1070768645,Lidl,56.912736,24.0671647,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""62 k-1"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Tēriņu iela"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""building"": ""commercial"", ""check_date"": ""2023-08-29"", ""name"": ""Lidl"", ""ref:LV:addr"": ""103354172"", ""shop"": ""supermarket""}"
way/1083424770,way,1083424770,Lidl,56.963988,24.1174484,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""10"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Sporta iela"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""building"": ""retail"", ""building:levels"": ""2"", ""check_date"": ""2026-01-08"", ""name"": ""Lidl"", ""opening_hours"": ""Mo-Sa 07:30-22:00; Su 08:00-22:00"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""106967610"", ""roof:levels"": ""0"", ""roof:shape"": ""flat"", ""shop"": ""supermarket"", ""wheelchair"": ""yes""}"
way/1119599280,way,1119599280,Rimi Valdlauči,56.9042152,24.1456327,supermarket,,,,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""LV-1076"", ""addr:street"": ""Valdlauču iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""building"": ""retail"", ""name"": ""Rimi Valdlauči"", ""ref:LV:addr"": ""106589568"", ""shop"": ""supermarket""}"
way/1186171699,way,1186171699,Mego,56.9949122,24.1254829,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""LV-1005"", ""addr:street"": ""Tilta iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""building"": ""commercial"", ""building:levels"": ""1"", ""check_date"": ""2025-05-25"", ""name"": ""Mego"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""ref:LV:addr"": ""102007315"", ""ref:cadastre"": ""01000160221001"", ""roof:levels"": ""0"", ""roof:shape"": ""flat"", ""shop"": ""supermarket""}"
way/1211807463,way,1211807463,Lidl,56.9499492,24.175942,supermarket,,,,Lidl,"{""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""building"": ""retail"", ""building:levels"": ""1"", ""height"": ""10"", ""name"": ""Lidl"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""roof:levels"": ""0"", ""roof:shape"": ""flat"", ""shop"": ""supermarket""}"
way/1220453782,way,1220453782,Lidl,56.9361162,24.1372142,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""40"", ""addr:postcode"": ""LV-1003"", ""addr:street"": ""Krasta iela"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""building"": ""retail"", ""check_date"": ""2024-08-19"", ""name"": ""Lidl"", ""opening_date"": ""2024-02-29"", ""opening_hours"": ""Mo-Sa 07:30-22:00; Su 08:00-22:00"", ""ref:LV:addr"": ""101915624"", ""shop"": ""supermarket""}"
